CSHT_QNM_00175,Trạm Chợ Giỏ,"Chợ Giỏ, Thôn 1, Xã Duy Trinh, Huyện Duy Xuyên",7,108.205150,15.827950,
CSHT_QNM_00176,Trạm Duy Thu,"Xã Duy Thu, Huỵên Duy Xuyên, tỉnh Quảng Nam",7,108.067820,15.799740,
CSHT_QNM_00177,Trạm Mỹ Sơn (Viettel),"Bưu cục Mỹ Sơn, Thôn Mỹ Sơn, Xã Duy Phú, Huyện Duy Xuyên",7,108.117320,15.775420,
CSHT_QNM_00178,Trạm Hiệp Đức,"Trung tâm viễn thông II,  Thôn 1, Thị trấn Tân An, Huyện Hiệp Đức",9,108.114710,15.583460,
CSHT_QNM_00179,Trạm Quế Thọ,"Thôn Nam An Sơn,  Xã  Quế Thọ, Huyện Hiệp Đức, tỉnh Quảng Nam",9,108.166110,15.602790,
CSHT_QNM_00180,Trạm Ngã Ba Phú Bình,"Bưu điện Phú Bình, Thôn Phú Cốc Tây, Ngã 3 Phú Bình, Huyện Hiệp Đức",9,108.196300,15.614450,
CSHT_QNM_00181,Trạm Bình Lâm,"Thôn Ngọc Lâm, Xã Bình Lâm, Huyện Hiệp Đức",9,108.228810,15.596340,
CSHT_QNM_00182,Trạm Hiệp Thuận,"Hiệp Thuận, huyện Hiệp Đức, Quảng Nam",9,108.091740,15.582760,
CSHT_QNM_00183,Trạm Quế Lưu,"Thôn 3 xã Quế Lưu, huyện Hiệp Đức, tỉnh Quảng Nam",9,108.118320,15.548490,
CSHT_QNM_00184,Trạm Bình Sơn,"Thôn 2, Xã Bình Sơn, Huyện Hiệp Đức",9,108.202420,15.563010,
CSHT_QNM_00185,Trạm Bình Nam,"Xã Bình Nam, huyện Thăng Bình, tỉnh Quảng Nam",6,108.483120,15.650730,
CSHT_QNM_00186,Trạm Thôn 2 Sông Trà,"Thôn 2 Sông Trà, Huyện Hiệp Đức, Quảng Nam",9,108.014070,15.540850,
CSHT_QNM_00187,Trạm Sông Trà,"BĐVHX Sông Trà, Thôn 3, Xã Sông Trà,  Huyện Hiệp Đức, Quảng Nam",9,108.041450,15.540500,
CSHT_QNM_00188,Trạm Phước Trà,"Thôn 3, Xã Phước Trà, Huyện Hiệp Đức, Tỉnh Quảng Nam (42)",9,108.030080,15.519320,
CSHT_QNM_00189,Trạm Tân An (Nhà máy nước),"Phường Tân An, TP Hội An",4,108.326090,15.887220,
CSHT_QNM_00190,Trạm Cẩm Châu (410 Cửa Đại),"Trạm viễn thông Cẩm Châu , Hội An -Quảng Nam.",4,108.348180,15.883370,
CSHT_QNM_00191,Trạm UB Cẩm Hà (Trường Lệ),"UBND xã Cẩm Hà, Tp Hội An, tỉnh Quảng Nam",4,108.321760,15.900570,
CSHT_QNM_00192,Trạm Cẩm Sa,"Bưu điện văn hóa xã Cẩm Sa, thôn Quảng Lăng 1, xã Điện Nam Trung, huyện Điện Bàn",5,108.268890,15.914760,
CSHT_QNM_00193,Trạm Cẩm Kim,"BĐVHX Cẩm Kim, Thôn Trung Hà, Xã Cẩm Kim, Thị xã Hội An (nay là Tp. Hội An)",4,108.324280,15.863790,
CSHT_QNM_00194,Trạm Cẩm Thanh,"Xã Cẩm Thanh, Tp Hội An, tỉnh Quảng Nam",4,108.363470,15.883630,
CSHT_QNM_00195,Trạm RLU Điện Dương,"Thôn Hà My , Xã  Điện Dương, Huyện Điện Bàn, tỉnh Quảng Nam",5,108.320700,15.924290,
CSHT_QNM_00196,Trạm Điện Phước,"Thôn Nhị Dinh 3, Xã Điện Phước, Huyện Điện Bàn, tỉnh Quảng Nam",5,108.205690,15.874920,
CSHT_QNM_00197,Trạm Điện Tiến,"Thôn Châu Bí, Xã Điện Tiến, Huyện Điện Bàn, tỉnh Quảng Nam",5,108.160210,15.912830,
CSHT_QNM_00198,Trạm UB Điện Dương,"UBND xã Điện Dương , Thôn 2, Xã Điện Dưong, Huyện Điện Bàn",5,108.302670,15.930340,
CSHT_QNM_00199,Trạm Bầu Tây,"Tổ 5, thôn Bộ Nam, xã Đại Hòa, huyện Đại Lộc, Quảng Nam",10,108.136400,15.862150,
CSHT_QNM_00200,Trạm Hà Nha (Đại Đồng 1),"BDVHX Đại Đồng, tổ 7, thôn Hà Nha, xã Đại Đồng, huyện Đại Lộc, Quảng Nam.",10,108.013890,15.851060,
CSHT_QNM_00201,Trạm KTế ĐLộc,"Thôn Đại An, xã Đại Nghĩa, huyện Đại Lộc, Quảng Nam",10,108.098800,15.905300,
CSHT_QNM_00202,Trạm An Điềm,"Tổ 3, thôn An Điềm, Xã Đại Lãnh, Huyện Đại  Lộc",10,107.886280,15.872280,
CSHT_QNM_00203,Trạm Chợ Trạm,"Bưu cục Chợ Trạm, Thôn 9, Xã Tam Hiệp, Huyện Núi Thành",2,108.635100,15.441030,
CSHT_QNM_00204,Trạm Quế Lâm,"Thôn 4, xã Quế Lâm, huyện Nông Sơn, tỉnh Quảng Nam",8,107.988890,15.646410,
CSHT_QNM_00205,Trạm Tiên Lập,"Thôn 3, xã Tiên Lập, huyện Tiên Phước, tỉnh Quảng Nam",3,108.369716,15.433456,
CSHT_QNM_00206,Trạm Đại Minh,"Trạm viễn thông Đại Minh, Thôn Ấp Nam, Xã  Đại Minh, Huyện Đaị Lộc",10,108.066360,15.853980,
CSHT_QNM_00207,Trạm Đại Hưng,"Thôn Mậu Lâm, Xã Đại Hưng, Huyện Đại Lộc",10,107.913020,15.862030,
CSHT_QNM_00208,Trạm Hai Bà Trưng (Cửa Suối),"Phường Tân Phú, Thị Xã Hội An,Tỉnh Quảng Nam",4,108.328830,15.892840,
CSHT_QNM_00209,Trạm La Dê,"Thôn Đắc Rế, xã La Dê, huyện Nam Giang",11,107.453890,15.600890,
CSHT_QNM_00210,Trạm Tam Dân,"Thôn Cây Sanh, xã Tam Dân, huyện Phú Ninh, tỉnh Quảng Nam",1,108.420260,15.524070,
CSHT_QNM_00211,Trạm Quế Cường,"Thôn 2, xã Quế Cường, huyện Quế Sơn, tỉnh Quảng Nam",8,108.308110,15.754800,
CSHT_QNM_00212,Trạm Bình Triều (Chợ Được),"Thôn Chợ  Được, xã Bình Triều, Huyện Thăng Bình, Quảng Nam",6,108.393874,15.757640,
CSHT_QNM_00213,Trạm A Nông,"Thôn A Rớt, xã A Nông, Huyện Tây Giang",11,107.467040,15.953920,
CSHT_QNM_00214,Trạm Bà Bồn,"Xã Phước Mỹ, Huyện Phước Sơn",9,107.744080,15.350320,
CSHT_QNM_00215,Trạm Tam Phú,"Xã Tam Phú, huyện Núi Thành, tỉnh Quảng Nam",1,108.514960,15.581520,
CSHT_QNM_00216,Trạm Tam Thăng,"Xã Tam Thăng, TP Tam Kỳ, tỉnh Quảng Nam",1,108.511730,15.625200,
CSHT_QNM_00217,Trạm Bình Quế,"Tổ 6, Thôn Bình Quang, Xã Bình Quế, Huyện Thăng Bình",6,108.377800,15.634640,
CSHT_QNM_00218,Trạm Tam Thái,"Thôn Khánh Thịnh, xã Tam Thái, huyện Phú Ninh",1,108.452090,15.539770,
CSHT_QNM_00219,Trạm Tam Anh Bắc,"Thôn 4, Xã Tam Anh Bắc, Huyện Núi Thành",2,108.562230,15.514390,
CSHT_QNM_00220,Trạm Bình Minh (CSND),"Xã Bình Minh, huyện Thăng Bình, tỉnh Quảng Nam",6,108.422860,15.773230,
CSHT_QNM_00221,Trạm Cẩm Nam,"BĐVHX Cẩm Nam, Thôn 1B Châu Trung, Phường Cẩm Nam,  Tp. Hội An",4,108.338410,15.873260,
CSHT_QNM_00222,Trạm Cầu Chìm,"BC Cầu Chìm, thị trấn Nam Phước, huyện Duy Xuyên",7,108.257420,15.827670,
CSHT_QNM_00223,Trạm Thuận Yên,"Thôn Đông Yên, Phường Hòa Thuận, Thuận Yến, Tp.Tam Kỳ",1,108.460330,15.564400,
CSHT_QNM_00224,Trạm Nam Giang 2,"Thôn Pà Dấu, Thị Trấn Thạnh Mỹ, huyện Nam Giang",11,107.821590,15.735440,
CSHT_QNM_00225,Trạm Đại Hiệp,"Trạm viễn thông Đại Hiệp, tổ 2, Thôn Tích Phú, Xã Đại Hiệp, Huyện Đại Lộc",10,108.126360,15.918060,
CSHT_QNM_00226,Trạm Núi Thành,"Bưu điện Núi Thành, Khối 3, Thị trấn Núi Thành,  Huyện Núi Thành",2,108.660013,15.429850,
CSHT_QNM_00227,Trạm Quế Phong,"Thôn Thuận Long, xã Quế Phong, huyện Quế Sơn, Quảng Nam.",8,108.178606,15.647144,
CSHT_QNM_00228,Trạm BD Kiểm Lâm,"Bưu điện Kiểm Lâm, Thôn La Tháp Tây, Xã Duy Hoà, Huyện Duy Xuyên",7,108.121730,15.838340,
CSHT_QNM_00229,Trạm Cù Lao Chàm,"BD Cù Lao Chàm, đảo Cù Lao Chàm, Tp Hội An, tỉnh Quảng Nam",4,108.506380,15.958200,
CSHT_QNM_00230,Trạm Tam Phú 4,"Thôn Tân Phú, xã Tam Phú, TP Tam Kỳ, tỉnh Quảng Nam",1,108.501650,15.576280,
CSHT_QNM_00231,Trạm Bình Lãnh,"Thôn 3, Xã Bình Lãnh, Huyện Thăng Bình",6,108.252750,15.640810,
CSHT_QNM_00232,Trạm Phước Hiệp,"Xã Phước Hiệp, huyện Phước Sơn, Quảng Nam",9,107.936228,15.460992,
CSHT_QNM_00233,Trạm Chaval,"Thôn A Pát, xã Cha Val, huyện Nam Giang, tỉnh Quảng Nam",11,107.508690,15.620250,
CSHT_QNM_00234,Trạm UB Phước Xuân,"Xã Phước Xuân,Phước Sơn,QNM",9,107.821780,15.491390,
CSHT_QNM_00235,Trạm Tam Lãnh 2,"Thôn 10, xã Tam Lãnh, huyện Phú Ninh, tỉnh Quảng Nam",1,108.409230,15.415440,
CSHT_QNM_00236,Trạm (Phú Nhuận) Duy Tân,"Thôn Phú Nhuận, Xã Duy Tân, Huyện Duy Xuyên, Quảng nam",7,108.090100,15.814630,
CSHT_QNM_00237,Trạm DakMi 1,"Ngã ba Làng Hồi, Xã Phước Xuân, Huyện Phước Sơn, tỉnh Quảng Nam",9,107.824250,15.457270,
CSHT_QNM_00238,Trạm Phước Kim,"Xã Phước Kim, Huyện Phước Sơn, Quảng Nam",9,107.882660,15.335510,
CSHT_QNM_00239,Trạm CLDC Tam Dân,"Thôn Kỳ Tân, xã Tam Dân, huyện Phú Ninh, tỉnh Quảng Nam",1,108.423669,15.513813,
CSHT_QNM_00240,Trạm Phú Thọ,"Đối diện UBND xã Phú Thọ, Quế Sơn, Quảng Nam",8,108.289007,15.736107,
CSHT_QNM_00241,Trạm PSB Tam Tiến,"Bưu điện văn hóa xã Tân Tiến, thôn Tân Bình Trung, xã Tam Tiến, huyện Núi Thành",2,108.563120,15.560211,
CSHT_QNM_00242,Trạm Trà Giác,"Thôn 6 Cẩm Hà, Huyện Bắc Trà My, Tỉnh Quảng Nam",3,108.177280,15.238910,
CSHT_QNM_00243,Trạm Thôn 1 Quế Lưu,Thôn 1 Quế Luu huyện Hiệp Đức,9,108.106960,15.561430,
CSHT_QNM_00244,Trạm Bàn Thạch (Duy Vinh),"BĐVHX Duy Vinh, Thôn Vĩnh Nam, Xã Duy Vinh,  Huyện Duy Xuyên",7,108.327160,15.833020,
CSHT_QNM_00245,Trạm KCN Điện Nam,"KCN Điện Nam, xã Điện Ngọc, huyện Điện Bàn, Quảng Nam",5,108.255360,15.935520,
CSHT_QNM_00246,Trạm Thăng Phước,"Thôn Phú Toản, xã Thăng Phước, huyện Hiệp Đức, Quảng Nam",9,108.150320,15.568420,
CSHT_QNM_00247,Trạm Quế Phước,"Thôn Đông An, Xã Quế Phước, huyện Nông Sơn, tỉnh Quảng Nam",8,107.993470,15.670340,
CSHT_QNM_00248,Trạm CLDC Hà Tân,"Thôn Hà Tân, xã Đại Lãnh, huyện Đại Lộc, tỉnh Quảng Nam",10,107.914130,15.846150,
CSHT_QNM_00249,Trạm Quế Lộc,"Thôn Lộc Trung, Xã Quế Lộc,  Huyện Nông Sơn",8,108.103610,15.703580,
CSHT_QNM_00250,Trạm Tam Hải,"Xã Tam Hải, huyện Núi Thành, tỉnh Quảng Nam",2,108.668720,15.486120,
CSHT_QNM_00251,Trạm Điện Phong,"Thôn Tân Thành, Xã Điện Phong, Huyện Điện Bàn",5,108.238840,15.849900,
CSHT_QNM_00252,Trạm Đăk Pring,"Khu vực đồn biên phòng Đắk Ring, huyện Nam Giang",11,107.571610,15.573320,
CSHT_QNM_00253,Trạm Khu Dân Cư số 1(An Mỹ),"Bưu cục An Mỹ, 97 Nguyễn Duy Hiệu, P. An Mỹ, Tp. Tam Kỳ",1,108.476640,15.565790,
CSHT_QNM_00254,Trạm Nam Trà My,"Đài viễn thông Nam Trà My, Thị trấn Trà Mai, Huyện Nam Trà My",3,108.122540,15.147640,
CSHT_QNM_00255,Trạm Đại Hòa(Quảng Huế ),"Trạm VT Quảng Huế, tổ 3, thôn Quảng Quế, xã Đại Hoà, Huyện Đại Lộc",10,108.121680,15.853340,
CSHT_QNM_00256,Trạm Hiệp Hòa,"Thôn 3, Xã Hiệp Hòa, Huyện Hiệp Đức, tỉnh Quảng Nam",9,108.035950,15.579150,
CSHT_QNM_00257,Trạm Tiên Lộc,"Thôn 2, Xã Tiên Lộc, Huyện Tiên Phước, tỉnh Quảng Nam",3,108.343960,15.467850,
CSHT_QNM_00258,Trạm Tiên Phong,"Thôn 3, Xã Tiên Phong, Huyện Tiên Phước, tỉnh Quảng Nam",3,108.357190,15.521530,
CSHT_QNM_00259,Trạm Điện Quang,"BĐVHX Điện Quang, Thôn Thành Mỹ, Xã Điện Quang,  Huyện Điện Bàn",5,108.170390,15.840910,
CSHT_QNM_00260,Trạm Tam Hòa,"Xã Tam Hòa, Huyện Núi Thành, tỉnh Quảng Nam",2,108.609920,15.506470,
CSHT_QNM_00261,Trạm Tây Giang,"Đài viễn thông Tây Giang, thôn Agrồng, Thị trấn Tây Giang, Huyện Tây Giang",11,107.491530,15.887330,
CSHT_QNM_00262,Trạm Tam Nghĩa,"Thôn Hòa Mỹ, Xã Tam Nghĩa, Huyện Núi Thành",2,108.686740,15.400650,
CSHT_QNM_00263,Trạm Bình nguyên,"Thôn 1 Thanh Ly, Xã Bình Nguyên, Huyện Thăng Bình",6,108.343880,15.760650,
CSHT_QNM_00264,Trạm Bắc chu lai 2,"KCN Bắc Chu Lai -Huyện Núi Thành, Quảng Nam",2,108.596440,15.444720,
CSHT_QNM_00265,Trạm NGOK REN,Thôn 2 xã Trà Mai huyện Nam Trà My tỉnh Quảng Nam,3,108.119437,15.176943,
CSHT_QNM_00266,Trạm 83 Lưu Quý Kỳ,"83 Lưu Quý Kỳ, phường Minh An, TP Hội An, tỉnh Quảng Nam",4,108.325996,15.874870,
CSHT_QNM_00267,Trạm Đồi 211,"Thôn 3, xã Tiên Mỹ, huyện Tiên Phước, tỉnh Quảng Nam",3,108.306700,15.504500,
CSHT_QNM_00268,Trạm Xuyên Tây (3G),Thôn Xuyên Tây thị trấn Nam Phước,7,108.272840,15.833050,
CSHT_QNM_00269,Trạm UB Thanh Hà,"UBND Phường Thanh Hà,TP Hội An",4,108.308310,15.885360,
CSHT_QNM_00270,Trạm Sông Tranh,"Thôn 4, xã Trà Tân, huyện Bắc Trà My",3,108.165280,15.331670,
CSHT_QNM_00271,Trạm Đồi Tiên Lãnh,"Đồi Tiên Lãnh, xã Tiên Lãnh, huyện Phú Ninh",3,108.172700,15.463180,
CSHT_QNM_00272,Trạm CLDC Trà Ka,"Thôn 2, xã Trà Ka, huyện Bắc Trà My, Tỉnh Quảng Nam.",3,108.279442,15.201940,
CSHT_QNM_00273,Trạm Zà Hung,"Thôn A Sanh 2, Xã Za Hung, Huyện Đông Giang, tỉnh Quảng Nam",11,107.647950,15.887550,
CSHT_QNM_00274,Trạm Duy Xuyên,"Trung tâm viễn thông II, Thị trấn Nam Phước, Huyện Duy Xuyên",7,108.283330,15.840470,
CSHT_QNM_00275,Trạm Nam Hùng Vương,"Bưu cục Nam Hùng Vương, Khối 7, Phường An Sơn, Tp. Tam Kỳ",1,108.499210,15.553400,
CSHT_QNM_00276,Trạm Tam Đàn,"KCN Tam Đàn, thôn Thạnh Hòa 2, xã Tam Đàn, huyện Phú Ninh",1,108.442600,15.588800,
CSHT_QNM_00277,Trạm Vĩnh Bình (3G),"Thôn Vĩnh Bình, Tam Thăng, Tam Kỳ, Quảng Nam",1,108.475330,15.617660,
CSHT_QNM_00278,Trạm Xã Ba (QT Viettel),"Thôn Tà Lau, xã Ba, huyện Đông Giang",11,107.881890,15.967860,
CSHT_QNM_00279,Trạm Hà Lam 2,"Tổ 1, thị trấn Hà Lam, huyện Thăng Bình Tỉnh Quảng Nam",6,108.348260,15.728510,
CSHT_QNM_00280,Trạm Điện Hòa,"BĐVHX Điện Hòa, thôn La Thọ 2, xã Điện Hòa, huyện Điện Bàn, tỉnh Quảng Nam",5,108.200940,15.932250,
CSHT_QNM_00281,Trạm 100 Trần Phú,"100 Trần Phú,Hội An,Quảng Nam",4,108.329030,15.877300,
CSHT_QNM_00282,Trạm CLDC Phước Trà,"Khu vực xã Phước Trà 2, huyện Hiệp Đức",9,108.059480,15.489770,
CSHT_QNM_00283,Trạm Tam Phước,"Thôn 3, xã Tam Phước, huyện Phú Ninh, tỉnh Quảng Nam",1,108.397169,15.568487,
CSHT_QNM_00284,Trạm Tiên Lộc 1 (Bình Đào),"Tổ 14 thôn Vân Tiên, xã Bình Đào, huyện Thăng Bình",6,108.438900,15.734810,
CSHT_QNM_00285,Trạm BĐ Tam Thanh (New),"Khu vực thành phố Tam Kỳ, tỉnh Quảng Nam",1,108.539370,15.606180,
CSHT_QNM_00286,Trạm Hưng Mỹ,"Thôn Hưng Mỹ, xã Bình Triều, Huyện Thăng Bình, QNM",6,108.417510,15.729170,
CSHT_QNM_00287,Trạm Thôn 8 Phước Hiệp,"Xã Phước Kim, Huyện Phước Sơn, Quảng Nam",9,107.986960,15.385050,
CSHT_QNM_00288,Trạm Vùng B (Đại Thắng),"Tổ 6, thôn Phú An, xã Đại Thắng, huỵên Đại Lộc, tỉnh Quảng Nam",10,108.075230,15.827190,
CSHT_QNM_00289,Trạm Điện Phương (UBND Xã),"UBND xã Điện Phương, thôn Kim Trung 1, xã Điện Phương, huyện Điện Bàn, tỉnh Quảng Nam",5,108.279980,15.877710,
CSHT_QNM_00290,Trạm CLDC TAUL,"KV Thôn Taul, Huyện Nam Giang  , Tỉnh Quảng Nam",11,107.569890,15.655310,
CSHT_QNM_00291,Trạm Bàn Than (Tam Hải),"Thôn Bàn Than, Xã Tam Hải , huyện Núi thành, tỉnh Quảng Nam",2,108.679510,15.507280,
CSHT_QNM_00292,Trạm Hội An,"Viễn thông Hội An, 06 Trần Hưng Đạo, Phường Minh An, Tp. Hội An",4,108.331780,15.879980,
CSHT_QNM_00293,Trạm CLDC Trà Bui,Thôn 1 - xã Trà Bui - huyện Bắc Trà My - T. Quảng Nam,3,108.051960,15.349810,
CSHT_QNM_00294,Trạm CLDC Châu Sơn,"Thôn Châu Sơn, xã Quế An, huyện Quế Sơn",8,108.188720,15.637930,
CSHT_QNM_00295,Trạm Đồi Vượn Rạnh,Tổ 3 - Thôn Trung An - xã Quế Trung - h. Nông Sơn - T. Quảng Nam,8,108.061280,15.753020,
CSHT_QNM_00296,Trạm An Dưỡng,"Thôn An Dưỡng, xã Bình An, huyện Thăng Bình",6,108.421656,15.654745,
CSHT_QNM_00297,Trạm Khu 4 Ái Nghĩa (3G),"Khu 4, TT Ái Nghĩa, Đại Lộc, Quảng Nam",10,108.116601,15.897942,
CSHT_QNM_00298,Trạm Trà Giáp,"Xã Trà Giáp, Huyện Bắc Trà My,Quảng Nam",3,108.241870,15.225050,
CSHT_QNM_00299,Trạm Điện Thọ,"BĐVHX Điện Thọ, thôn La Trung, xã Điện Thọ, huyện Điện Bàn, tỉnh Quảng Nam",5,108.184010,15.906770,
CSHT_QNM_00300,Trạm Đức Bố,"Thôn Đức Bố 2, Tam Anh, Núi Thành, QNM",2,108.544650,15.504360,
CSHT_QNM_00301,Trạm Thôn 4 Duy Hòa,"Thôn 4, xã Duy Hòa, huyện Duy Xuyên",7,108.107710,15.816280,
CSHT_QNM_00302,Trạm CLDC Bàn Sơn,"Thôn Bàn Sơn, xã Duy Phú, huyện Duy Xuyên",7,108.081570,15.781030,
CSHT_QNM_00303,Trạm Bến xe Hội An,"Khối 1, Bến xe Hội An, Tp Hội An, Quảng Nam",4,108.321710,15.881610,
CSHT_QNM_00304,Trạm Trung Phước,"Bưu điện Nông Sơn, thôn Trung Phước 1, xã Quế Trung, huyện Nông Sơn",8,108.060403,15.719647,
CSHT_QNM_00305,Trạm Thôn 5 Phú Thọ,"Thôn 5, xã Phú Thọ, huyện Quế Sơn",8,108.305749,15.713072,
CSHT_QNM_00306,Trạm Chợ Vĩnh Huy,"Chợ Vinh Huy, Xã Bình Trị, Thăng Bình, Quảng Nam",6,108.287110,15.641130,
CSHT_QNM_00307,Trạm Điện An (UB xã Điện An),"UBND xã Điện An, thôn Phong Nhi, xã Điện An, huyện Điện Bàn, tỉnh Quảng Nam",5,108.237910,15.903250,
CSHT_QNM_00308,Trạm Trà Kiệu,"Thôn Trà Kiệu, xã Duy Sơn, Huỵên Duy Xuyên, tỉnh Quảng Nam",7,108.231700,15.824780,
CSHT_QNM_00309,Trạm Cao Nhí,"Thôn Cao Nhí, Xã Điện An, Huyện Điện Bàn, tỉnh Quảng Nam",5,108.227700,15.884730,
CSHT_QNM_00310,Trạm Việt An,"Trạm viễn thông Việt An, Thôn Việt An, Xã Bình Lâm, Huyện Hiệp Đức",9,108.220950,15.617670,
CSHT_QNM_00311,Trạm Hiệp Hưng Bình Hải,"Xã Bình Hải, Huyện Thăng Bình, QNM",6,108.464290,15.717880,
CSHT_QNM_00312,Trạm Suối Mơ,"Tổ 4, Thôn An Định, Xã Đại Đồng, Huyện Đại Lộc",10,108.019420,15.877500,
CSHT_QNM_00313,Trạm Trà Nam,"Xã Trà Nam, Nam Trà My, Quảng Nam",3,108.070400,15.038040,
CSHT_QNM_00314,Trạm Điện Tiến 2,"Thôn 2 Thái Sơn, Xã Điện Tiến, Huyện Điện Bàn",5,108.178530,15.939500,
CSHT_QNM_00315,Trạm Tam Mỹ Tây,"Xã Tam Mỹ Tây, huyện Núi Thành, tỉnh Quảng Nam",2,108.614530,15.392100,
CSHT_QNM_00316,Trạm ĐTT Nam Trà My,"Thị trấn Trà Mai, huyện Nam Trà My",3,108.116700,15.147650,
CSHT_QNM_00317,Trạm Tú Bình,"Thôn Tú Bình, xã Tam Vinh, huyện Phú Ninh",1,108.386829,15.536253,
CSHT_QNM_00318,Trạm Duy sơn,"Thôn Phú Nham Đông, Xã Duy Sơn, Huyện Duy Xuyên",7,108.216780,15.807980,
CSHT_QNM_00319,Trạm Tam Lãnh,"Thôn An Lâu 1, xã Tam Lãnh, huyện Phú Ninh, tỉnh Quảng Nam",1,108.408330,15.432300,
CSHT_QNM_00320,Trạm Tiên An,"Thôn 3, xã Tiên An, huyện Tiên Phước, tỉnh Quảng Nam",3,108.319780,15.425390,
CSHT_QNM_00321,Trạm Tiên Châu,"Xã Tiên Châu, Huyện Tiên Phước, tỉnh Quảng Nam",3,108.293750,15.509480,
CSHT_QNM_00322,Trạm Bình Giang 2,Thôn 4 Xã Bình Giang huyện Thăng Bình Tỉnh Quảng Nam,6,108.378040,15.781180,
CSHT_QNM_00323,Trạm 405 Trà Dương,"Đồi 405 Trà Dương,Xã Trà Dương,Bắc Trà My,Quảng Nam",3,108.260120,15.396830,
CSHT_QNM_00324,Trạm CLDC La Dê,"Xã La Dee, huyên Nam Giang, Quảng Nam",11,107.410780,15.573660,
CSHT_QNM_00325,Trạm Bình Định,"Thôn Đồng Dương, xã Bình Định, huyện Thăng Bình Quảng Nam",6,108.306630,15.678260,
CSHT_QNM_00326,Trạm Đại Phong,"Tổ 2, thôn Phú Phước, xã Đại Phong, Huyện Đại Lộc",10,108.043740,15.852600,
CSHT_QNM_00327,Trạm Tiên Cảnh,"Thôn 5 xã Tiên Cảnh, huyện Tiên Phước, tỉnh Quảng Nam",3,108.294940,15.462700,
CSHT_QNM_00328,Trạm Đức Phú,"Thôn Đức Phú, Tam Thanh, Núi Thành, QNM",2,108.554860,15.436340,
CSHT_QNM_00329,Trạm PSB Cù Lao Chàm,"Cù lao Chàm, xã Tân Hiệp, TP Hội An",4,108.500430,15.969690,
CSHT_QNM_00330,Trạm Nhơn Bồi,"Thôn 4 Nhơn Bồi, xã Duy Thành, Huyện Duy Xuyên, tỉnh Quảng Nam.",7,108.349800,15.834030,
CSHT_QNM_00331,Trạm Mỹ Phước - Duy Xuyên,"thôn Mỹ Phước,xã Duy Phước, Huyện Duy Xuyên, tỉnh Quảng Nam",7,108.298870,15.857250,
CSHT_QNM_00332,Trạm Duy Thành,"Thôn An Lạc, xã Duy Thành, Huyện Duy Xuyên, tỉnh Quảng Nam.",7,108.322170,15.815490,
CSHT_QNM_00333,Trạm Outdoor Nguyễn Thái Học,"Nguyễn Thái Học, khối 4, P. An Mỹ, TP Tam Kỳ",1,108.483830,15.565340,
CSHT_QNM_00334,Trạm Trường Xuân 2,"Khối phố 5, Phường Trường Xuân, TP Tam Kỳ",1,108.467650,15.546320,
CSHT_QNM_00335,Trạm Thanh Trà (3G),"Xã thanh trà, TT Núi Thành",2,108.669790,15.417480,
CSHT_QNM_00336,Trạm Thôn 3 Tam Phú (3G),"Thôn Phú Quý, Xã tam Phú, TP Tam Kỳ, Quảng Nam",1,108.533001,15.595700,
CSHT_QNM_00337,Trạm An Xuân (CSN),611 Phan Chu Trinh Tp Tam Kỳ,1,108.498400,15.562400,
CSHT_QNM_00338,Trạm Tam An (Tháp - 3G),"Xã Tam An, Huyện Phú Ninh",1,108.446650,15.603660,
CSHT_QNM_00339,Trạm Tứ Ngân (3G),"Thôn Tứ Ngân, Phường Điện Ngọc, TX Điện Bàn, tỉnh Quảng Nam",5,108.240250,15.954150,
CSHT_QNM_00340,Trạm Cầu Cửa Đại,"Thôn 2, xã Cẩm Thanh, TP Hội An",4,108.371790,15.870930,
CSHT_QNM_00341,Trạm Đinh An - Nam Phước (3G),"Thôn Đình An, thị trấn Nam Phước, huyện Duy Xuyên",7,108.276410,15.852910,
CSHT_QNM_00342,"Trạm Phú Phong, An Phú (3G)","Thôn Phú Phong, Phường An Phú, TP Tam Kỳ, Quảng Nam",1,108.495900,15.584760,
CSHT_QNM_00343,Trạm La Thọ,"Thôn La Thọ 3, xã Điện Hòa Huyện Điện Bàn, tỉnh Quảng Nam.",5,108.200350,15.915170,
CSHT_QNM_00344,Trạm Xuân Ngọc,"Thôn Xuân Ngọc 2, xã Tam Anh Nam, Huyện Núi thành, tỉnh Quảng Nam.",2,108.578510,15.456440,
CSHT_QNM_00345,Trạm Thắng Đông,"Thôn Thắng Đông 2, xã Quế An, Huyện Quế Sơn, tỉnh Quảng Nam.",8,108.205470,15.635950,
CSHT_QNM_00346,Trạm Thôn 5 Tam Sơn,"Thôn 5 Tam Sơn, xã Tam Sơn, Huyện Núi thành, tỉnh Quảng Nam.",2,108.505100,15.436510,
CSHT_QNM_00347,Trạm Cẩm Đồng - Điện Phong,"Thôn Cẩm Đồng, xã Điện Phong, Huyện Điện Bàn, tỉnh Quảng Nam.",5,108.239490,15.876550,
CSHT_QNM_00348,Trạm KCN Bắc Chu Lai 2,"KCN Bắc Chu Lai, Xã Tam Hiệp, Huyện Núi Thành, Tỉnh Quảng Nam",2,108.613550,15.443600,
CSHT_QNM_00349,Trạm KDC6 Tân Thạnh (3G),"Khu dân cư số 6, phường Tân Thạnh, TP Tam Kỳ, Quảng Nam",1,108.480810,15.579410,
